STATE_NAME,COUNTY_NAME,COUNTY_CODE,PARENT_NAME,PARENT_ID,PAYER_NAME,PAYER_ID,OVERALL,COMMERCIAL,COMMERCIAL_FI,FI_HMO,FI_PPO,FI_POS,FI_INDEMNITY,PUBLIC_HIX_INDIVIDUAL,PUBLIC_HIX_SHOP,FI_CDHP,COMMERCIAL_SI,SI_HMO,SI_PPO,SI_POS,SI_INDEMNITY,SI_CDHP,MEDICARE_ADVANTAGE_PART_C,PAYER_MANAGED_MEDICAID,MGD_MEDICAID_TITLE_19,MGD_MEDICAID_TITLE_21_CHIP,MGD_MEDICAID_SPECIALTY_PROGRAMS,MANAGED_MEDICAID_DUAL_ELIGIBLE,TRICARE,OVERALL_PCT,COMMERCIAL_PCT,COMMERCIAL_FI_PCT,FI_HMO_PCT,FI_PPO_PCT,FI_POS_PCT,FI_INDEMNITY_PCT,PUBLIC_HIX_INDIVIDUAL_PCT,PUBLIC_HIX_SHOP_PCT,FI_CDHP_PCT,COMMERCIAL_SI_PCT,SI_HMO_PCT,SI_PPO_PCT,SI_POS_PCT,SI_INDEMNITY_PCT,SI_CDHP_PCT,MEDICARE_ADVANTAGE_PART_C_PCT,PAYER_MANAGED_MEDICAID_PCT,MGD_MEDICAID_TITLE_19_PCT,MGD_MEDICAID_TITLE_21_CHIP_PCT,MGD_MEDICAID_SPECIALTY_PROGRAMS_PCT,MANAGED_MEDICAID_DUAL_ELIGIBLE_PCT,TRICARE_PCT,CREATED_AT
North Carolina,Guilford County,37081,EmblemHealth,2096,EmblemHealth Plan,252,240,240,240,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500,0.0900,0.2200,0.0000,0.4700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Guilford County,37081,Elevance Health,1251,Anthem BlueCross BlueShield Kentucky,35,1554,1554,48,0,48,0,0,0,0,11,1506,0,1506,0,0,450,0,0,0,0,0,0,0,0.3100,0.5500,0.0400,0.0000,0.0900,0.0000,0.0000,0.0000,0.0000,0.0700,0.8700,0.0000,1.1400,0.0000,0.0000,0.9100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Guilford County,37081,Elevance Health,1251,Anthem BlueCross BlueShield Nevada,38,136,136,96,0,96,0,0,0,0,15,40,0,40,0,0,11,0,0,0,0,0,0,0,0.0300,0.0500,0.0900,0.0000,0.1900,0.0000,0.0000,0.0000,0.0000,0.0900,0.0200,0.0000,0.0300,0.0000,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Guilford County,37081,CuraCor dba BlueCross BlueShield North Carolina,987,BlueCross BlueShield North Carolina,79,126093,76150,53894,0,38169,1420,12,14293,0,9337,22256,296,21685,275,0,4641,6750,43193,43193,0,0,0,0,25.0800,27.0900,49.6200,0.0000,75.3900,15.2100,7.7400,32.7500,0.0000,58.6300,12.9100,72.9100,16.4200,0.7000,0.0000,9.3600,9.0200,29.3900,31.8700,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Guilford County,37081,Compass Rose Benefits,2380,Compass Rose Health,1025,5,5,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Halifax County,37083,Pennsylvania Public School Employees` Retirement,2128,Pennsylvania Public School Employees' Retirement,744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Halifax County,37083,SAMBA Health Benefit,2381,SAMBA Health Benefit,1026,2,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0100,0.0200,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Halifax County,37083,Carle Foundation,2464,FirstCarolinaCare,223,9,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200,0.0400,0.1100,0.0000,0.2700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Halifax County,37083,CuraCor dba BlueCross BlueShield North Carolina,987,BlueCross BlueShield North Carolina,79,12667,7158,5178,0,2696,39,0,2443,0,897,1980,1,1971,8,0,413,1175,4334,4334,0,0,0,0,28.6100,35.1700,62.3900,0.0000,80.8900,9.9700,0.0000,54.7000,0.0000,66.2500,16.4300,100.0000,17.7400,0.9500,0.0000,12.4700,13.8100,28.1400,32.0700,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Halifax County,37083,Elevance Health,1251,Anthem BlueCross BlueShield New York,207,20,20,0,0,0,0,0,0,0,0,20,0,16,0,4,1,0,0,0,0,0,0,0,0.0500,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1700,0.0000,0.1400,0.0000,3.9200,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Halifax County,37083,Health Care Service Corporation,1074,BlueCross BlueShield Texas,91,476,476,10,0,10,0,0,0,0,2,466,0,464,0,2,69,0,0,0,0,0,0,0,1.0800,2.3400,0.1200,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.1500,3.8700,0.0000,4.1800,0.0000,1.9600,2.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Halifax County,37083,Highmark,1095,Highmark Blue Cross Blue Shield West Virginia,412,4,4,2,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0200,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Halifax County,37083,UnitedHealth Group,1231,,,8234,1398,453,85,25,333,10,0,0,86,945,0,61,825,59,301,3251,3585,3585,0,0,0,0,18.6000,6.8700,5.4600,91.4000,0.7500,85.1700,62.5000,0.0000,0.0000,6.3500,7.8400,0.0000,0.5500,97.9800,57.8400,9.0900,38.2000,23.2700,26.5300,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Halifax County,37083,Elevance Health,1251,Anthem BlueCross California,93,156,156,4,0,3,0,1,0,0,1,152,0,151,0,1,46,0,0,0,0,0,0,0,0.3500,0.7700,0.0500,0.0000,0.0900,0.0000,6.2500,0.0000,0.0000,0.0700,1.2600,0.0000,1.3600,0.0000,0.9800,1.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Halifax County,37083,BlueCross BlueShield Tennessee,992,BlueCross BlueShield Tennessee,90,224,224,4,0,4,0,0,0,0,3,220,0,220,0,0,106,0,0,0,0,0,0,0,0.5100,1.1000,0.0500,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.2200,1.8300,0.0000,1.9800,0.0000,0.0000,3.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Halifax County,37083,APWU Health,2382,APWU Health,1027,31,31,31,0,31,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0700,0.1500,0.3700,0.0000,0.9300,0.0000,0.0000,0.0000,0.0000,0.8100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Halifax County,37083,Mail Handlers Benefit,2442,,,26,26,26,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0600,0.1300,0.3100,0.0000,0.7800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,EmblemHealth,2096,,,51,51,48,1,47,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0.0600,0.1100,0.2400,0.1300,0.5900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,Health Care Service Corporation,1074,BlueCross BlueShield Montana,77,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,Highmark,1095,,,923,660,45,0,45,0,0,0,0,1,615,0,614,0,1,24,263,0,0,0,0,0,0,1.0000,1.4600,0.2300,0.0000,0.5600,0.0000,0.0000,0.0000,0.0000,0.0300,2.4000,0.0000,3.0200,0.0000,1.2000,0.3500,2.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,Humana,1100,Humana,329,5415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5415,0,0,0,0,0,0,5.8900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,41.3800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,Mail Handlers Benefit,2442,,,115,115,115,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1300,0.2500,0.5900,0.0000,1.4400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,NALC Health Benefit,2379,NALC Health Benefit,1024,18,18,18,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200,0.0400,0.0900,0.0000,0.2300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,Rural Carrier Benefit,2443,Rural Carrier Benefit,1113,20,20,20,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200,0.0400,0.1000,0.0000,0.2500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,UNICO Premier,2367,PruittHealth,1008,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,APWU Health,2382,,,15,15,15,0,15,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200,0.0300,0.0800,0.0000,0.1900,0.0000,0.0000,0.0000,0.0000,0.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,BlueCross BlueShield Michigan,985,,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,Centene,1005,Carolina Complete Care,1179,10419,3473,3473,0,0,0,0,3473,0,0,0,0,0,0,0,0,0,6946,6946,0,0,0,0,11.3400,7.6900,17.7200,0.0000,0.0000,0.0000,0.0000,39.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20.6400,22.4500,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,CuraCor dba BlueCross BlueShield North Carolina,987,,,23903,14783,9935,0,5348,642,5,3940,0,1722,4848,121,4603,124,0,1011,1691,7429,7429,0,0,0,0,26.0100,32.7200,50.6900,0.0000,67.0200,32.4200,22.7300,44.4100,0.0000,59.6900,18.9500,72.8900,22.6500,2.4700,0.0000,14.9400,12.9200,22.0800,24.0200,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,Elevance Health,1251,Anthem BlueCross BlueShield Kentucky,35,37,37,0,0,0,0,0,0,0,0,37,0,37,0,0,10,0,0,0,0,0,0,0,0.0400,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1400,0.0000,0.1800,0.0000,0.0000,0.1500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Harnett County,37085,Elevance Health,1251,Anthem BlueCross BlueShield Indiana,34,397,397,5,0,3,2,0,0,0,2,392,1,390,0,1,260,0,0,0,0,0,0,0,0.4300,0.8800,0.0300,0.0000,0.0400,0.1000,0.0000,0.0000,0.0000,0.0700,1.5300,0.6000,1.9200,0.0000,1.2000,3.8400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,Health Care Service Corporation,1074,BlueCross BlueShield Illinois,86,1262,1262,17,0,17,0,0,0,0,2,1245,0,1204,0,41,207,0,0,0,0,0,0,0,2.6100,5.2000,0.1800,0.0000,0.4900,0.0000,0.0000,0.0000,0.0000,0.1500,8.4600,0.0000,9.2800,0.0000,25.4700,5.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,Highmark,1095,Highmark Blue Cross Blue Shield Delaware,97,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,Liberty Health Advantage,2043,,,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.5000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,NALC Health Benefit,2379,NALC Health Benefit,1024,65,65,65,0,65,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1300,0.2700,0.6800,0.0000,1.8900,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,Rural Carrier Benefit,2443,,,9,9,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200,0.0400,0.0900,0.0000,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,Elevance Health,1251,Anthem BlueCross BlueShield New Hampshire,39,3,3,3,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100,0.0100,0.0300,0.0000,0.0900,0.0000,0.0000,0.0000,0.0000,0.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,Ascendiun dba Blue Shield California,979,Blue Shield California,96,27,17,12,0,12,0,0,0,0,0,5,0,5,0,0,0,10,0,0,0,0,0,0,0.0600,0.0700,0.1300,0.0000,0.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0300,0.0000,0.0400,0.0000,0.0000,0.0000,0.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,BlueCross BlueShield Minnesota,976,BlueCross BlueShield Minnesota,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,Capital District Physicians' Health Plan,1000,,,2,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0.0000,0.0100,0.0100,0.0000,0.0300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,Centene,1005,Carolina Complete Care,1179,1609,1609,1609,0,0,0,0,1609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3300,6.6300,16.8400,0.0000,0.0000,0.0000,0.0000,31.1000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,Devoted Health,2423,,,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0.3900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.8600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,Elevance Health,1251,Anthem BlueCross BlueShield Missouri,37,52,52,0,0,0,0,0,0,0,0,52,0,52,0,0,39,0,0,0,0,0,0,0,0.1100,0.2100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.3500,0.0000,0.4000,0.0000,0.0000,0.9700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Haywood County,37087,Elevance Health,1251,Anthem BlueCross BlueShield Nevada,38,13,13,2,0,2,0,0,0,0,0,11,0,11,0,0,3,0,0,0,0,0,0,0,0.0300,0.0500,0.0200,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0700,0.0000,0.0800,0.0000,0.0000,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,UnitedHealth Group,1231,UnitedHealthcare Community Plan,829,4485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,4317,4317,0,0,0,0,5.3500,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,22.8700,25.7800,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,Rural Carrier Benefit,2443,Rural Carrier Benefit,1113,19,19,19,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0200,0.0400,0.1000,0.0000,0.2400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,Pennsylvania Public School Employees` Retirement,2128,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,MVP Health Care,1146,MVP Health Care,414,2,2,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,Medical Mutual,1129,Medical Mutual,391,10,10,3,0,3,0,0,0,0,2,7,0,7,0,0,5,0,0,0,0,0,0,0,0.0100,0.0200,0.0200,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0600,0.0200,0.0000,0.0300,0.0000,0.0000,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,Kaiser Permanente,1112,Kaiser Permanente,350,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,Highmark,1095,Highmark Blue Shield Northeastern New York,874,9,9,3,0,3,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0.0100,0.0200,0.0200,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0000,0.0200,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,HealthPartners (MN),1089,,,15,15,4,0,4,0,0,0,0,1,11,0,11,0,0,3,0,0,0,0,0,0,0,0.0200,0.0300,0.0200,0.0000,0.0500,0.0000,0.0000,0.0000,0.0000,0.0300,0.0400,0.0000,0.0500,0.0000,0.0000,0.0400,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,Government Employees Health Association,1063,Government Employees Health Association,245,168,168,168,0,168,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2000,0.3500,0.8800,0.0000,2.1000,0.0000,0.0000,0.0000,0.0000,0.2600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,Elevance Health,1251,Anthem BlueCross BlueShield Colorado,32,120,120,10,0,10,0,0,0,0,3,110,0,110,0,0,25,0,0,0,0,0,0,0,0.1400,0.2500,0.0500,0.0000,0.1200,0.0000,0.0000,0.0000,0.0000,0.1000,0.3800,0.0000,0.4500,0.0000,0.0000,0.3000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,Elevance Health,1251,,,4955,4826,305,0,269,26,10,0,0,92,4521,37,4370,75,39,1965,129,0,0,0,0,0,0,5.9100,10.0300,1.6000,0.0000,3.3600,1.6100,20.4100,0.0000,0.0000,2.9500,15.5600,53.6200,17.8900,1.8200,8.8800,23.2400,0.7700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,Ascendiun dba Blue Shield California,979,Blue Shield California,96,110,100,46,0,46,0,0,0,0,1,54,0,54,0,0,1,10,0,0,0,0,0,0,0.1300,0.2100,0.2400,0.0000,0.5700,0.0000,0.0000,0.0000,0.0000,0.0300,0.1900,0.0000,0.2200,0.0000,0.0000,0.0100,0.0600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,BlueCross BlueShield Michigan,985,,,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,0.1300,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.6600,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,Capital District Physicians' Health Plan,1000,,,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000,0.0000,0.0100,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
North Carolina,Henderson County,37089,Cigna Group,1009,,,4506,4324,458,0,437,0,11,10,0,140,3866,0,3845,0,21,1192,182,0,0,0,0,0,0,5.3800,8.9900,2.4000,0.0000,5.4600,0.0000,22.4500,0.1200,0.0000,4.4900,13.3100,0.0000,15.7400,0.0000,4.7800,14.0900,1.0800,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2026-03-02 08:23:00.633 -0500
